Index,Site,MaternalLine,PlantingDate,FirstLeafDate,State,County,Latitude,Longitude,TemporaryID,TransplantDate,Species,OriIndex,RanTray,TrayPosition,Date.1,Surv.1,numRos.1,numStem.1,stemDia.1,stemLength.1,numLeaf.1,leafLong.1,leafWide.1,flwrBud.1,flwrOpen.1,fruitPres.1,fruitDeh.1,Date.2,Surv.2,flwrBud.2,flwrOpen.2,fruitPres.2,fruitDeh.2,Date.3,Surv.3,leafLong.3,leafWide.3,flwrBud.3,flwrOpen.3,fruitPres.3,fruitDeh.3,Date.4,Surv.4,flwrBud.4,flwrOpen.4,fruitPres.4,fruitDeh.4,Date.5,Surv.5,flwrBud.5,flwrOpen.5,fruitPres.5,fruitDeh.5,Date.6,Surv.6,numFlowerStem.6,leafLong.6,leafWide.6,Date.7,flwrBud.7,flwrOpen.7,fruitPres.7,fruitDeh.7,Date.8,Surv.8,flwrBud.8,flwrOpen.8,fruitPres.8,fruitDeh.8,Date.9,Surv.9,flwrBud.9,flwrOpen.9,fruitPres.9,fruitDeh.9,Date.10,Surv.10,numFlowerStem.10,leafLong.10,leafWide.10,Date.11,Surv.11,flwrBud.11,flwrOpen.11,fruitPres.11,fruitDeh.11,Date.12,Surv.12,flwrBud.12,flwrOpen.12,fruitPres.12,fruitDeh.12,Date.13,Surv.13,flwrBud.13,flwrOpen.13,fruitPres.13,fruitDeh.13,Date.14,Surv.14,flwrBud.14,flwrOpen.14,fruitPres.14,fruitDeh.14,Date.15,Surv.15,flwrBud.15,flwrOpen.15,fruitPres.15,fruitDeh.15,leafArea.10,Id,Accession,Planting,Taxon,Area,Bed,Inventory.Date,Status,Plant.Count,Planting.Material.Type,Source,Provenance,Property,Ipen,Restriction,Date.received,Quantity.received,Country,Collector,Collection.Date,Sampling.method,EO.ID,EO.number,Property.ownership,Locality,Location.Details,Notes.on.Habitat.and.soil,Family,wc2.1_30s_bio_1,wc2.1_30s_bio_10,wc2.1_30s_bio_11,wc2.1_30s_bio_12,wc2.1_30s_bio_13,wc2.1_30s_bio_14,wc2.1_30s_bio_15,wc2.1_30s_bio_16,wc2.1_30s_bio_17,wc2.1_30s_bio_18,wc2.1_30s_bio_19,wc2.1_30s_bio_2,wc2.1_30s_bio_3,wc2.1_30s_bio_4,wc2.1_30s_bio_5,wc2.1_30s_bio_6,wc2.1_30s_bio_7,wc2.1_30s_bio_8,wc2.1_30s_bio_9,wc2.1_30s_elev
403,2023-0185-2,2,3/22/2024,3/30/2024,Indiana,Posey,37.824189,-88.003202,15-6-11,4/26/2024,Physaria globosa,115,34,T15R6C11,5/14/2024,Y,2,1,1.81,3.8,17,9.6,3.4,N,N,N,N,5/21/2024,Y,N,N,N,N,5/28/2024,Y,10.9,3.5,0,0,N,N,5/31/2024,Y,0,0,N,N,6/3/2024,Y,0,0,0,0,6/4/2024,Y,0,11.7,3.2,6/5/2024,0,0,0,0,6/7/2024,Y,0,0,0,0,6/10/2024,Y,0,0,0,0,6/11/2024,Y,0,11.1,3.5,6/12/2024,Y,0,0,0,0,6/14/2024,Y,0,0,0,0,6/17/2024,Y,0,0,0,0,6/19/2024,Y,0,0,0,0,6/24/2024,Y,0,0,0,0,6999.623363957214,1290444,2023-0185,2,Physaria globosa,MBG Seed Bank,CCSD Seed Bank Freezer,2023-12-01T00:00:00Z,Dormant,1041,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2023-0185,Project specific use only,2021-06-28T00:00:00Z,3180,United States,"Dell, Noah",28-Jun-21,NA,NA,1,State,Bonebank Rd.,"From Mt. Vernon, Indiana, take US 69 South for approximately 6 miles and turn right on Bonebank Rd/County Rd 1100 S/Spencer Ditch Rd. Follow Bonebank Rd. for another 6 miles. Plants are along the right side of the road adjacent to a cypress slough.",NA,Brassicaceae,13.604166666666666,24.583333333333332,1.7583333055178325,1147.1666666666667,126.16666666666667,72,18.87407048543294,354.8333333333333,228,286,254.33333333333334,11.588889122009277,31.85223452250163,919.5467224121094,31.666667302449543,-4.716666619,36.38333384195963,13.413888931274414,20.05277729034424,112.5
404,2023-0185-2,3,3/22/2024,3/29/2024,Indiana,Posey,37.824189,-88.003202,15-6-4,4/26/2024,Physaria globosa,108,34,T15R6C4,5/14/2024,Y,1,1,1.19,5.3,23,8.3,2.9,N,N,N,N,5/21/2024,Y,N,N,N,N,5/28/2024,Y,9.7,2.8,0,0,N,N,5/31/2024,Y,0,0,N,N,6/3/2024,Y,0,0,0,0,6/4/2024,Y,0,9.5,3.4,6/5/2024,0,0,0,0,6/7/2024,Y,0,0,0,0,6/10/2024,Y,0,0,0,0,6/11/2024,Y,0,10.6,3.4,6/12/2024,Y,0,0,0,0,6/14/2024,Y,0,0,0,0,6/17/2024,Y,0,0,0,0,6/19/2024,Y,0,0,0,0,6/24/2024,Y,0,0,0,0,7316.926639044879,1290444,2023-0185,2,Physaria globosa,MBG Seed Bank,CCSD Seed Bank Freezer,2023-12-01T00:00:00Z,Dormant,1041,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2023-0185,Project specific use only,2021-06-28T00:00:00Z,3180,United States,"Dell, Noah",28-Jun-21,NA,NA,1,State,Bonebank Rd.,"From Mt. Vernon, Indiana, take US 69 South for approximately 6 miles and turn right on Bonebank Rd/County Rd 1100 S/Spencer Ditch Rd. Follow Bonebank Rd. for another 6 miles. Plants are along the right side of the road adjacent to a cypress slough.",NA,Brassicaceae,13.604166666666666,24.583333333333332,1.7583333055178325,1147.1666666666667,126.16666666666667,72,18.87407048543294,354.8333333333333,228,286,254.33333333333334,11.588889122009277,31.85223452250163,919.5467224121094,31.666667302449543,-4.716666619,36.38333384195963,13.413888931274414,20.05277729034424,112.5
405,2018-1133-2,8,3/22/2024,3/29/2024,Tennessee,Trousdale,36.37351,-86.17156,16-6-6,4/26/2024,Physaria globosa,176,34,T16R6C6,5/14/2024,Y,3,1,1.24,3.2,25,6,2.9,N,N,N,N,5/21/2024,Y,N,N,N,N,5/28/2024,Y,7.4,2.7,0,0,N,N,5/31/2024,Y,0,0,N,N,6/3/2024,Y,0,0,0,0,6/4/2024,Y,0,8.1,2.7,6/5/2024,0,0,0,0,6/7/2024,Y,0,0,0,0,6/10/2024,Y,0,0,0,0,6/11/2024,Y,0,7.5,2.6,6/12/2024,Y,0,0,0,0,6/14/2024,Y,0,0,0,0,6/17/2024,Y,0,0,0,0,6/19/2024,Y,0,0,0,0,6/24/2024,Y,0,0,0,0,4951.273233004065,1248014,2018-1133,2,Physaria globosa,MBG Seed Bank,CCSD Seed Bank Freezer,2023-12-01T00:00:00Z,Dormant,1008,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2018-1133,Project specific use only,2018-06-05T00:00:00Z,3570,United States,"Dell, Noah",5-Jun-18,NA,13344,3,Federal-Other,TN - EO#3 - Hartsville Access,"From Hartsville: Head South on Hwy 141, continue left onto Cemetery Ln. and follow until reaching the Hartsville Access Area. Follow river nearly to bridge, most plants will be near the bank of the river, to about 15 to 20 meters uphill.",Dry woods and banks along Cumberland River,Brassicaceae,14.338333320617675,24.519999694824218,3.660000038146973,1344.2,137.4,83.4,13.982419395446778,376.4,281.4,324,344.4,12.760000228881836,36.37384185791016,841.6816650390625,31.75999984741211,-3.319999981,35.07999954223633,14.046666526794434,20.310000228881837,161.6
406,2021-1841-1,9,3/19/2024,3/29/2024,Kentucky,Franklin,38.222717,-84.856916,14-3-9,4/26/2024,Physaria globosa,19,34,T14R3C9,5/14/2024,Y,0,1,1.17,4.4,11,6.2,2.5,N,N,N,N,5/21/2024,Y,N,N,N,N,5/28/2024,Y,8.4,3,0,0,N,N,5/31/2024,Y,0,0,N,N,6/3/2024,Y,0,0,0,0,6/4/2024,Y,0,8.2,2.9,6/5/2024,0,0,0,0,6/7/2024,Y,0,0,0,0,6/10/2024,Y,0,0,0,0,6/11/2024,Y,0,8.3,2.9,6/12/2024,Y,0,0,0,0,6/14/2024,Y,0,0,0,0,6/17/2024,Y,0,0,0,0,6/19/2024,Y,0,0,0,0,6/24/2024,Y,0,0,0,0,6033.145324986097,1275505,2021-1841,1,Physaria globosa,MBG Seed Bank,CCSD Seed Bank Freezer,2023-12-01T00:00:00Z,Dormant,287,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2021-1841,Project specific use only,2021-07-16T00:00:00Z,362,United States,"Powell, Emily",5-Jul-21,Maternal Lines,NA,18,State,Cove Spring Park,NA,NA,Brassicaceae,12.731666564941406,23.496666717529298,1.2733333349227904,1137.2,119.6,70.4,16.032693290710448,340.2,240,314.8,254.6,12.30666675567627,33.976827239990236,897.41839599609375,30.760000228881836,-5.460000038,36.21999969482422,21.423332977294923,13.800000190734863,207.4
407,2021-0838-1,4,3/19/2024,3/28/2024,Tennessee,Montgomery,36.501393,-87.318045,14-2-8,4/26/2024,Physaria globosa,13,34,T14R2C8,5/14/2024,Y,3,1,1.41,8.1,28,5.9,2.8,N,N,N,N,5/21/2024,Y,N,N,N,N,5/28/2024,Y,6.4,3,0,0,N,N,5/31/2024,Y,0,0,N,N,6/3/2024,Y,0,0,0,0,6/4/2024,Y,0,6.2,2.6,6/5/2024,0,0,0,0,6/7/2024,Y,0,0,0,0,6/10/2024,Y,0,0,0,0,6/11/2024,Y,0,6,2.6,6/12/2024,Y,0,0,0,0,6/14/2024,Y,0,0,0,0,6/17/2024,Y,0,0,0,0,6/19/2024,Y,0,0,0,0,6/24/2024,Y,0,0,0,0,3926.818757157839,1271397,2021-0838,1,Physaria globosa,MBG Seed Bank,CCSD Seed Bank Freezer,2023-12-01T00:00:00Z,Dormant,951,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2021-0838,Project specific use only,2019-06-05T00:00:00Z,1498,United States,"Dell, Noah",5-Jun-19,NA,11124,12,Private,NA,NA,NA,Brassicaceae,14.235416412353516,24.641666412353516,3.1916667222976685,1296.75,135.25,82.75,14.958032131195068,369.75,261.25,302.25,333.75,13.09166669845581,36.21470260620117,865.5925293,32.125,-4.024999976,36.14999961853027,13.916666746139526,20.46250009536743,132.75
408,2021-1841-1,2,3/19/2024,3/28/2024,Kentucky,Franklin,38.222717,-84.856916,14-1-3,4/26/2024,Physaria globosa,1,34,T14R1C3,5/14/2024,Y,4,1,1.7,5.4,16,6.8,3.6,N,N,N,N,5/21/2024,Y,N,N,N,N,5/28/2024,Y,8.5,3.2,0,0,N,N,5/31/2024,Y,0,0,N,N,6/3/2024,Y,0,0,0,0,6/4/2024,Y,0,8.5,2.6,6/5/2024,0,0,0,0,6/7/2024,Y,0,0,0,0,6/10/2024,Y,0,0,0,0,6/11/2024,Y,0,8.7,2.7,6/12/2024,Y,0,0,0,0,6/14/2024,Y,0,0,0,0,6/17/2024,Y,0,0,0,0,6/19/2024,Y,0,0,0,0,6/24/2024,Y,0,0,0,0,3711.745662187395,1275505,2021-1841,1,Physaria globosa,MBG Seed Bank,CCSD Seed Bank Freezer,2023-12-01T00:00:00Z,Dormant,287,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2021-1841,Project specific use only,2021-07-16T00:00:00Z,362,United States,"Powell, Emily",5-Jul-21,Maternal Lines,NA,18,State,Cove Spring Park,NA,NA,Brassicaceae,12.731666564941406,23.496666717529298,1.2733333349227904,1137.2,119.6,70.4,16.032693290710448,340.2,240,314.8,254.6,12.30666675567627,33.976827239990236,897.41839599609375,30.760000228881836,-5.460000038,36.21999969482422,21.423332977294923,13.800000190734863,207.4
409,2023-0185-2,5,3/20/2024,3/30/2024,Indiana,Posey,37.824189,-88.003202,14-5-11,4/26/2024,Physaria globosa,42,35,T14R5C11,5/14/2024,Y,2,1,1.42,3.6,10,7.2,3,N,N,N,N,5/21/2024,Y,N,N,N,N,5/28/2024,Y,7.6,3.1,0,0,N,N,5/31/2024,Y,0,0,N,N,6/3/2024,Y,0,0,0,0,6/4/2024,Y,0,7.9,3,6/5/2024,0,0,0,0,6/7/2024,Y,0,0,0,0,6/10/2024,Y,0,0,0,0,6/11/2024,Y,0,7.9,3,6/12/2024,Y,0,0,0,0,6/14/2024,Y,0,0,0,0,6/17/2024,Y,0,0,0,0,6/19/2024,Y,0,0,0,0,6/24/2024,Y,0,0,0,0,3121.504619402036,1290444,2023-0185,2,Physaria globosa,MBG Seed Bank,CCSD Seed Bank Freezer,2023-12-01T00:00:00Z,Dormant,1041,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2023-0185,Project specific use only,2021-06-28T00:00:00Z,3180,United States,"Dell, Noah",28-Jun-21,NA,NA,1,State,Bonebank Rd.,"From Mt. Vernon, Indiana, take US 69 South for approximately 6 miles and turn right on Bonebank Rd/County Rd 1100 S/Spencer Ditch Rd. Follow Bonebank Rd. for another 6 miles. Plants are along the right side of the road adjacent to a cypress slough.",NA,Brassicaceae,13.604166666666666,24.583333333333332,1.7583333055178325,1147.1666666666667,126.16666666666667,72,18.87407048543294,354.8333333333333,228,286,254.33333333333334,11.588889122009277,31.85223452250163,919.5467224121094,31.666667302449543,-4.716666619,36.38333384195963,13.413888931274414,20.05277729034424,112.5
410,2023-0185-2,5,3/20/2024,3/28/2024,Indiana,Posey,37.824189,-88.003202,14-5-9,4/26/2024,Physaria globosa,40,35,T14R5C9,5/14/2024,Y,2,1,1.66,4.4,18,8.1,3.2,N,N,N,N,5/21/2024,Y,N,N,N,N,5/28/2024,Y,9.5,3.4,0,0,N,N,5/31/2024,Y,0,0,N,N,6/3/2024,Y,0,0,0,0,6/4/2024,Y,0,9.5,3.5,6/5/2024,0,0,0,0,6/7/2024,Y,0,0,0,0,6/10/2024,Y,0,0,0,0,6/11/2024,Y,0,9.5,3.2,6/12/2024,Y,0,0,0,0,6/14/2024,Y,0,0,0,0,6/17/2024,Y,0,0,0,0,6/19/2024,Y,0,0,0,0,6/24/2024,Y,0,0,0,0,4942.370975661412,1290444,2023-0185,2,Physaria globosa,MBG Seed Bank,CCSD Seed Bank Freezer,2023-12-01T00:00:00Z,Dormant,1041,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2023-0185,Project specific use only,2021-06-28T00:00:00Z,3180,United States,"Dell, Noah",28-Jun-21,NA,NA,1,State,Bonebank Rd.,"From Mt. Vernon, Indiana, take US 69 South for approximately 6 miles and turn right on Bonebank Rd/County Rd 1100 S/Spencer Ditch Rd. Follow Bonebank Rd. for another 6 miles. Plants are along the right side of the road adjacent to a cypress slough.",NA,Brassicaceae,13.604166666666666,24.583333333333332,1.7583333055178325,1147.1666666666667,126.16666666666667,72,18.87407048543294,354.8333333333333,228,286,254.33333333333334,11.588889122009277,31.85223452250163,919.5467224121094,31.666667302449543,-4.716666619,36.38333384195963,13.413888931274414,20.05277729034424,112.5
411,2018-1133-2,9,3/22/2024,3/31/2024,Tennessee,Trousdale,36.37351,-86.17156,15-5-9,4/26/2024,Physaria globosa,102,35,T15R5C9,5/14/2024,Y,2,1,1.61,6.6,25,5.8,2.3,N,N,N,N,5/21/2024,Y,N,N,N,N,5/28/2024,Y,6.6,3.1,0,0,N,N,5/31/2024,Y,0,0,N,N,6/3/2024,Y,0,0,0,0,6/4/2024,Y,0,6,2.2,6/5/2024,0,0,0,0,6/7/2024,Y,0,0,0,0,6/10/2024,Y,0,0,0,0,6/11/2024,Y,0,7,3.2,6/12/2024,Y,0,0,0,0,6/14/2024,Y,0,0,0,0,6/17/2024,Y,0,0,0,0,6/19/2024,Y,0,0,0,0,6/24/2024,Y,0,0,0,0,5791.248834529055,1248014,2018-1133,2,Physaria globosa,MBG Seed Bank,CCSD Seed Bank Freezer,2023-12-01T00:00:00Z,Dormant,1008,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2018-1133,Project specific use only,2018-06-05T00:00:00Z,3570,United States,"Dell, Noah",5-Jun-18,NA,13344,3,Federal-Other,TN - EO#3 - Hartsville Access,"From Hartsville: Head South on Hwy 141, continue left onto Cemetery Ln. and follow until reaching the Hartsville Access Area. Follow river nearly to bridge, most plants will be near the bank of the river, to about 15 to 20 meters uphill.",Dry woods and banks along Cumberland River,Brassicaceae,14.338333320617675,24.519999694824218,3.660000038146973,1344.2,137.4,83.4,13.982419395446778,376.4,281.4,324,344.4,12.760000228881836,36.37384185791016,841.6816650390625,31.75999984741211,-3.319999981,35.07999954223633,14.046666526794434,20.310000228881837,161.6
412,2021-0838-1,2,3/19/2024,3/29/2024,Tennessee,Montgomery,36.501393,-87.318045,14-1-5,4/26/2024,Physaria globosa,3,35,T14R1C5,5/14/2024,Y,3,1,1.19,6.4,29,6.7,2.4,N,N,N,N,5/21/2024,Y,N,N,N,N,5/28/2024,Y,6.1,2.8,0,0,N,N,5/31/2024,Y,0,0,N,N,6/3/2024,Y,0,0,0,0,6/4/2024,Y,0,7,2.5,6/5/2024,0,0,0,0,6/7/2024,Y,0,0,0,0,6/10/2024,Y,0,0,0,0,6/11/2024,Y,0,6.8,3,6/12/2024,Y,0,0,0,0,6/14/2024,Y,0,0,0,0,6/17/2024,Y,0,0,0,0,6/19/2024,Y,0,0,0,0,6/24/2024,Y,0,0,0,0,5599.063093316197,1271397,2021-0838,1,Physaria globosa,MBG Seed Bank,CCSD Seed Bank Freezer,2023-12-01T00:00:00Z,Dormant,951,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2021-0838,Project specific use only,2019-06-05T00:00:00Z,1498,United States,"Dell, Noah",5-Jun-19,NA,11124,12,Private,NA,NA,NA,Brassicaceae,14.235416412353516,24.641666412353516,3.1916667222976685,1296.75,135.25,82.75,14.958032131195068,369.75,261.25,302.25,333.75,13.09166669845581,36.21470260620117,865.5925293,32.125,-4.024999976,36.14999961853027,13.916666746139526,20.46250009536743,132.75
413,2021-1836-2,24,3/25/2024,4/2/2024,Tennessee,Cheatham,36.1432,-87.0232,18-6-1,4/26/2024,Physaria globosa,307,35,T18R6C1,5/14/2024,Y,0,1,1.57,6.1,21,7,3,N,N,N,N,5/21/2024,Y,N,N,N,N,5/28/2024,Y,8.2,3.3,0,0,N,N,5/31/2024,Y,0,0,N,N,6/3/2024,Y,0,0,0,0,6/4/2024,Y,0,7.4,3.1,6/5/2024,0,0,0,0,6/7/2024,Y,0,0,0,0,6/10/2024,Y,0,0,0,0,6/11/2024,Y,0,7.7,3.1,6/12/2024,Y,0,0,0,0,6/14/2024,Y,0,0,0,0,6/17/2024,Y,0,0,0,0,6/19/2024,Y,0,0,0,0,6/24/2024,Y,0,0,0,0,5984.003115,1290385,2021-1836,2,Physaria globosa,MBG Seed Bank,CCSD Seed Bank Freezer,2023-12-01T00:00:00Z,Dormant,1616,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2021-1836,Project specific use only,2021-06-01T00:00:00Z,3617,United States,"Dell, Noah",1-Jun-21,Maternal Lines,6678,1,Local/Public-County,Unknown,"From Ashland City, drive south on TN-12 and then turn SW (R) onto Thompson Rd. Follow Thompson Rd. past the railroad tracks and park in front of the recycling center. Walk onto the railroad tracks from this spot and then head NW (L) past the abandoned railroad cars, careful to stay on the RR right-of-way and not the farmer's property. Plants will be visible along the talus slope after ~.5 km and extend for approximately 300 meters.","Most plants were found along the railroad bed in a talus slope adjacent to private property. Habitat was previously continuously disturbed due to railroad maintenance, but now is somewhat overgrown with vegetation.",Brassicaceae,14.02708364,23.891666412353516,3.5166667699813843,1317,139.5,80.5,15.237714290618896,379.25,268.25,304,336.5,13.079166412353516,37.610777854919434,820.1867218017578,31.274999618530273,-3.5,34.77499961853027,13.71666693687439,19.96250057220459,239.75
414,2023-0185-2,6,3/21/2024,3/29/2024,Indiana,Posey,37.824189,-88.003202,14-6-12,4/26/2024,Physaria globosa,52,35,T14R6C12,5/14/2024,Y,2,1,1.51,5.7,22,7.1,2.6,N,N,N,N,5/21/2024,Y,N,N,N,N,5/28/2024,Y,10,3.6,0,0,N,N,5/31/2024,Y,0,0,N,N,6/3/2024,Y,0,0,0,0,6/4/2024,Y,0,10.2,3.3,6/5/2024,0,0,0,0,6/7/2024,Y,0,0,0,0,6/10/2024,Y,0,0,0,0,6/11/2024,Y,0,9.2,3.3,6/12/2024,Y,0,0,0,0,6/14/2024,Y,0,0,0,0,6/17/2024,Y,0,0,0,0,6/19/2024,Y,0,0,0,0,6/24/2024,Y,0,0,0,0,6979.476661477605,1290444,2023-0185,2,Physaria globosa,MBG Seed Bank,CCSD Seed Bank Freezer,2023-12-01T00:00:00Z,Dormant,1041,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2023-0185,Project specific use only,2021-06-28T00:00:00Z,3180,United States,"Dell, Noah",28-Jun-21,NA,NA,1,State,Bonebank Rd.,"From Mt. Vernon, Indiana, take US 69 South for approximately 6 miles and turn right on Bonebank Rd/County Rd 1100 S/Spencer Ditch Rd. Follow Bonebank Rd. for another 6 miles. Plants are along the right side of the road adjacent to a cypress slough.",NA,Brassicaceae,13.604166666666666,24.583333333333332,1.7583333055178325,1147.1666666666667,126.16666666666667,72,18.87407048543294,354.8333333333333,228,286,254.33333333333334,11.588889122009277,31.85223452250163,919.5467224121094,31.666667302449543,-4.716666619,36.38333384195963,13.413888931274414,20.05277729034424,112.5
415,2021-1841-1,2,3/21/2024,4/2/2024,Kentucky,Franklin,38.222717,-84.856916,15-4-12,4/26/2024,Physaria globosa,94,35,T15R4C12,5/14/2024,Y,0,2,1.52,3.8 / 3.4,18,4.7,1.6,N,N,N,N,5/21/2024,Y,N,N,N,N,5/28/2024,Y,6.4,2.3,0,0,N,N,5/31/2024,Y,0,0,N,N,6/3/2024,Y,0,0,0,0,6/4/2024,Y,0,6.3,2.3,6/5/2024,0,0,0,0,6/7/2024,Y,0,0,0,0,6/10/2024,Y,0,0,0,0,6/11/2024,Y,0,7.1,2.3,6/12/2024,Y,0,0,0,0,6/14/2024,Y,0,0,0,0,6/17/2024,Y,0,0,0,0,6/19/2024,Y,0,0,0,0,6/24/2024,Y,0,0,0,0,7316.037385172769,1275505,2021-1841,1,Physaria globosa,MBG Seed Bank,CCSD Seed Bank Freezer,2023-12-01T00:00:00Z,Dormant,287,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2021-1841,Project specific use only,2021-07-16T00:00:00Z,362,United States,"Powell, Emily",5-Jul-21,Maternal Lines,NA,18,State,Cove Spring Park,NA,NA,Brassicaceae,12.731666564941406,23.496666717529298,1.2733333349227904,1137.2,119.6,70.4,16.032693290710448,340.2,240,314.8,254.6,12.30666675567627,33.976827239990236,897.41839599609375,30.760000228881836,-5.460000038,36.21999969482422,21.423332977294923,13.800000190734863,207.4
416,2018-1133-2,3,3/21/2024,3/28/2024,Tennessee,Trousdale,36.37351,-86.17156,15-4-5,4/26/2024,Physaria globosa,87,35,T15R4C5,5/14/2024,Y,2,1,1.53,9.6,20,7.1,2.8,N,N,N,N,5/21/2024,Y,N,N,N,N,5/28/2024,Y,7.3,3.1,0,0,N,N,5/31/2024,Y,0,0,N,N,6/3/2024,Y,0,0,0,0,6/4/2024,Y,0,7.5,3.2,6/5/2024,0,0,0,0,6/7/2024,Y,0,0,0,0,6/10/2024,Y,0,0,0,0,6/11/2024,Y,0,7.5,3.2,6/12/2024,Y,0,0,0,0,6/14/2024,Y,0,0,0,0,6/17/2024,Y,0,0,0,0,6/19/2024,Y,0,0,0,0,6/24/2024,Y,0,0,0,0,4871.915828712101,1248014,2018-1133,2,Physaria globosa,MBG Seed Bank,CCSD Seed Bank Freezer,2023-12-01T00:00:00Z,Dormant,1008,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2018-1133,Project specific use only,2018-06-05T00:00:00Z,3570,United States,"Dell, Noah",5-Jun-18,NA,13344,3,Federal-Other,TN - EO#3 - Hartsville Access,"From Hartsville: Head South on Hwy 141, continue left onto Cemetery Ln. and follow until reaching the Hartsville Access Area. Follow river nearly to bridge, most plants will be near the bank of the river, to about 15 to 20 meters uphill.",Dry woods and banks along Cumberland River,Brassicaceae,14.338333320617675,24.519999694824218,3.660000038146973,1344.2,137.4,83.4,13.982419395446778,376.4,281.4,324,344.4,12.760000228881836,36.37384185791016,841.6816650390625,31.75999984741211,-3.319999981,35.07999954223633,14.046666526794434,20.310000228881837,161.6
417,2021-1838-2,17,3/23/2024,4/2/2024,Tennessee,Davidson,36.20801,-86.960244,17-3-9,4/26/2024,Physaria globosa,215,35,T17R3C9,5/14/2024,Y,2,1,1.85,5.8,23,6.8,2.7,N,N,N,N,5/21/2024,Y,N,N,N,N,5/28/2024,Y,8.1,3.1,0,0,N,N,5/31/2024,Y,0,0,N,N,6/3/2024,Y,0,0,0,0,6/4/2024,Y,0,8.1,3,6/5/2024,0,0,0,0,6/7/2024,Y,0,0,0,0,6/10/2024,Y,0,0,0,0,6/11/2024,Y,0,8.3,3.1,6/12/2024,Y,0,0,0,0,6/14/2024,Y,0,0,0,0,6/17/2024,Y,0,0,0,0,6/19/2024,Y,0,0,0,0,6/24/2024,Y,0,0,0,0,5351.729034100186,1290386,2021-1838,2,Physaria globosa,MBG Seed Bank,CCSD Seed Bank Freezer,2023-12-01T00:00:00Z,Dormant,980,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2021-1838,Project specific use only,2021-06-01T00:00:00Z,571,United States,"Dell, Noah",1-Jun-21,Maternal Lines,5386,4,Local/Public-County,McMinn's Bluff,"From Ashland City, head south on TN-12. Turn right at the second entrance to River Trace and park near the top of the hill just before the road goes downhill, where the road is wider. The plants are scattered along the roadside, the bluffs above the road, and by the abandoned railroad tracks at the bottom of the hill.",NA,Brassicaceae,14.289583206176758,24.366666793823242,3.6124998927116394,1277.75,135.5,77.25,15.408957242965698,368.5,259,296.75,326.5,13.208333253860474,37.44326210021973,836.9310607910156,31.825000286102295,-3.450000048,35.27500057220459,13.945833683013916,20.34166717529297,154
418,2021-1836-2,2,3/29/2024,4/6/2024,Tennessee,Cheatham,36.1432,-87.0232,20-3-6,4/26/2024,Physaria globosa,413,35,T20R3C6,5/14/2024,Y,2,1,1.12,7.1,25,6.7,3.1,N,N,N,N,5/21/2024,Y,N,N,N,N,5/28/2024,Y,8.1,3.5,0,0,N,N,5/31/2024,Y,0,0,N,N,6/3/2024,Y,0,0,0,0,6/4/2024,Y,0,7.9,3.4,6/5/2024,0,0,0,0,6/7/2024,Y,0,0,0,0,6/10/2024,Y,0,0,0,0,6/11/2024,Y,0,7.9,3.4,6/12/2024,Y,0,0,0,0,6/14/2024,Y,0,0,0,0,6/17/2024,Y,0,0,0,0,6/19/2024,Y,0,0,0,0,6/24/2024,Y,0,0,0,0,5885.106422178267,1290385,2021-1836,2,Physaria globosa,MBG Seed Bank,CCSD Seed Bank Freezer,2023-12-01T00:00:00Z,Dormant,1616,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2021-1836,Project specific use only,2021-06-01T00:00:00Z,3617,United States,"Dell, Noah",1-Jun-21,Maternal Lines,6678,1,Local/Public-County,Unknown,"From Ashland City, drive south on TN-12 and then turn SW (R) onto Thompson Rd. Follow Thompson Rd. past the railroad tracks and park in front of the recycling center. Walk onto the railroad tracks from this spot and then head NW (L) past the abandoned railroad cars, careful to stay on the RR right-of-way and not the farmer's property. Plants will be visible along the talus slope after ~.5 km and extend for approximately 300 meters.","Most plants were found along the railroad bed in a talus slope adjacent to private property. Habitat was previously continuously disturbed due to railroad maintenance, but now is somewhat overgrown with vegetation.",Brassicaceae,14.02708364,23.891666412353516,3.5166667699813843,1317,139.5,80.5,15.237714290618896,379.25,268.25,304,336.5,13.079166412353516,37.610777854919434,820.1867218017578,31.274999618530273,-3.5,34.77499961853027,13.71666693687439,19.96250057220459,239.75
